,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,495,467,450,435,422,415,410,402,394,392,387,383,381,376,370,368,366,364,363,361
1,$u_{SCF}$,497,473,460,452,448,446,444,442,435,432,429,425,423,421,417,414,412,409,408,405
2,$u_{blur}$,496,472,460,452,447,444,442,438,430,425,424,421,418,412,405,403,401,396,392,387
