,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{blur_0.4}$,1381,1162,1077,1023,973,943,915,882,849,828,802,768,737,718,695
1,$u_{Power}$,1381,1173,1080,1025,993,954,919,892,860,826,796,771,746,716,692
