,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{blur_0.4}$,103,84,67,62,55,53,51,48,44,43,38,33,31,31,29
1,$u_{Power}$,103,85,64,58,55,52,47,45,42,38,33,33,31,30,27
