,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$u_{SCF}$,153,146,138,126,112,106,105,101,96,91,88,87,85,84,83,82,79,76,75,72
1,$u_{25}$,153,148,141,128,115,109,105,101,97,95,92,90,86,85,84,83,83,79,76,74
2,$u_{50}$,153,148,140,128,116,113,106,102,101,97,93,89,86,82,80,78,76,74,72,69
3,$u_{75}$,153,148,140,126,114,109,103,102,98,94,91,90,87,85,84,84,82,78,75,72
