,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$u_{SCF}$,63,36,24,20,19,18,18,17,17,17,16,15,14,14,13,12,11,10,10,10
1,$u_{25}$,63,40,26,20,18,17,16,16,14,14,14,14,14,14,14,12,12,11,11,9
2,$u_{50}$,63,39,30,22,17,17,15,14,13,13,13,13,13,13,12,12,12,11,10,10
3,$u_{75}$,63,39,25,18,17,17,15,15,14,14,14,14,14,14,14,12,11,11,10,10
