,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$u_{SCF}$,376,341,316,287,266,245,235,226,219,209,203,197,190,184,181,179,173,168,165,162
1,$u_{25}$,376,343,311,285,261,249,237,226,221,215,208,200,194,187,183,177,176,170,166,163
2,$u_{50}$,376,347,308,282,262,251,237,230,224,213,207,198,192,186,182,174,169,166,158,154
3,$u_{75}$,376,345,307,282,257,247,234,229,220,212,205,200,193,188,180,177,175,169,164,158
