,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{SCF}$,202,154,136,119,106,100,89,84,81,78,73,70,66,66,60
1,$u_{Power}$,202,150,131,116,109,99,90,90,84,78,71,70,64,60,56
