,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{power}$,0.9535565499151365,0.9609672208035854,0.9633624107850912,0.9646641209057172,0.9650303726810048,0.9660318520993428,0.9665359922731663,0.9672634567472044,0.9673913043478259,0.9680222034511885,0.9685899413761184,0.9690734662963898,0.9700885070094968,0.9704792163092403,0.9708460754332314
1,$u_{noise}$,0.9582882186130446,0.9635074549056407,0.9656375555085642,0.9662220309810671,0.966969266105217,0.9678567456345234,0.9685834183962799,0.9694793536804308,0.9699230313795145,0.9704941772762928,0.9710028935541465,0.9708065936831508,0.9710639943288006,0.9719404558029245,0.9724894972218457
