,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{Power_big}$,422,64,7,112,605,0.9793056654981341,0.04878612716763006,0.9662482566248257
1,$u_{Power}$,426,64,7,113,610,0.9792278166629036,0.0493341053850608,0.9660318520993428
