,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{Power_big}$,376,45,7,90,518,0.9826172114089852,0.04918247220405494,0.9687424571566497
1,$u_{Power}$,387,51,5,87,530,0.9824862216778935,0.05059484899986926,0.9680222034511885
