,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$u_{SCF}$,153,148,136,126,114,108,101,97,94,92,89,86,84,84,81,79,78,78,75,74
1,$u_{new embed}$,183,179,166,157,143,134,126,117,113,109,106,104,98,95,90,88,86,82,81,77
