,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$u_{SCF}$,286,228,198,183,173,164,159,150,145,138,133,128,123,121,117,109,103,100,99,96
1,$u_{new embed}$,295,235,203,185,168,153,149,138,133,129,126,121,118,114,113,111,108,106,103,102
