,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$u_{SCF}$,934,843,784,744,709,687,670,649,633,622,609,597,588,581,568,556,547,542,537,531
1,$u_{new embed}$,978,897,840,804,768,741,725,704,694,682,672,663,653,642,633,626,619,606,595,588
