,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,376,341,316,287,266,245,235,226,219,209,203,197,190,184,181,179,173,168,165,162
1,$u_{SCF}$,351,319,293,266,252,231,221,214,208,200,196,190,185,179,176,173,166,163,161,158
2,$u_{25}$,357,324,290,267,249,238,225,216,213,207,202,196,190,183,179,173,172,166,162,160
3,$u_{50}$,357,328,290,267,251,241,229,223,217,208,203,196,190,184,180,173,169,165,157,153
4,$u_{75}$,353,322,283,264,242,234,222,217,211,205,199,195,189,184,176,174,170,164,159,154
