,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,0.049984883603748864,0.048069105691056914,0.04675778440036995,0.04566683964711987,0.044801175112789846,0.04427497087172969,0.043515449588367366,0.04329051063370398,0.04357298474945534,0.04292790313703908,0.04281583629893238,0.04303370786516854,0.043142597638510444,0.043288552072568605,0.0436046511627907,0.043508936970837256,0.04325095057034221,0.04318537230843258,0.04331954246775371,0.04345150172328902
1,$u_{SCF}$,0.049984883603748864,0.04847560975609756,0.0477854280135649,0.047327451997924236,0.047004511593746724,0.0472407583942379,0.047364481984390035,0.046961027744791106,0.04738562091503268,0.04733076499724821,0.04737544483985765,0.04764044943820225,0.047683923705722074,0.0478815018945918,0.04837209302325581,0.048330197554092194,0.04788498098859316,0.04811740647179117,0.04818690678997323,0.0482520925652388
2,$u_{25}$,0.05008565957875642,0.04813269563447644,0.04745762711864407,0.0471492366808599,0.047089669638175145,0.0472407583942379,0.04742025262256476,0.047428694900605015,0.04775924108603206,0.047556142668428,0.04730632235084595,0.0473619079761503,0.047434876578318734,0.04762452548027148,0.047807374665581014,0.04782608695652174,0.047890671420083186,0.047418967587034816,0.0474629764505948,0.0476365868631062
3,$u_{50}$,0.049984883603748864,0.04804560260586319,0.04725218284540318,0.046912298910223145,0.04685534591194968,0.04706381174475302,0.04729295955488979,0.0473257698541329,0.04691250272747109,0.04687327671776773,0.04725286972027193,0.04737256667041746,0.0475486292799454,0.04734543783038382,0.047060190564722285,0.04731713044499237,0.047551286612119055,0.047459252157238736,0.04742891712038717,0.04729316876451179
4,$u_{75}$,0.049984883603748864,0.04743002544529262,0.04725218284540318,0.04681822900446382,0.047084731543624164,0.0472557745285018,0.0472980203317282,0.047135135135135134,0.04733856893542757,0.047251899988985574,0.04720552215542195,0.04706147264129701,0.04722886081711619,0.04731752244991941,0.04755813953488372,0.04763585038814397,0.04744351961950059,0.04753330932661145,0.0475785896346644,0.047308921110838044
