,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,223,195,178,161,154,139,130,125,123,118,115,110,105,100,98,97,94,92,90,90
1,$u_{SCF}$,226,199,182,164,158,144,136,131,129,125,123,119,114,110,108,106,102,100,99,99
2,$u_{25}$,227,199,173,162,152,147,138,133,132,129,125,120,118,114,111,106,105,102,100,99
3,$u_{50}$,222,199,171,159,149,142,136,134,129,125,123,118,115,113,110,105,102,100,95,94
4,$u_{75}$,227,201,170,162,150,146,138,134,131,127,123,120,116,114,108,106,104,101,99,97
