,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{Power}$,77,38,11,136,262,0.9799653454624215,0.011702127659574468,0.9857298474945534
1,$u_{SCF}$,73,36,13,136,258,0.9799848534025749,0.01110942017957693,0.9859584195058235
