,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{Power}$,163,63,19,178,423,0.9722755384943484,0.02008626001232286,0.9773299748110831
1,$u_{SCF}$,163,62,20,181,426,0.9719765583377731,0.02010360138135175,0.9771826459560793
