,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power}$,138,123,98,87,75,63,55,46,42,38,34,29,26,21,15
1,$u_{SCF}$,137,118,96,85,71,62,54,46,40,36,33,28,22,18,15
