,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power}$,218,209,200,192,188,178,167,158,149,136,127,116,110,98,93
1,$u_{SCF}$,222,211,200,197,189,181,166,159,146,136,126,117,107,101,94
