,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{SCF}$,992,103,84,202,1381,0.9597724922440538,0.09996976720749773,0.9307526450383593
1,$u_{Power}$,992,103,84,202,1381,0.9597724922440538,0.09996976720749773,0.9307526450383593
