,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{Power}$,322,37,4,66,429,0.9852413793103448,0.04980665119876257,0.9708460754332314
1,$u_{SCF}$,328,33,6,66,433,0.9855172413793103,0.05073472544470224,0.9705902329688243
