,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,63,36,24,20,19,18,18,17,17,17,16,15,14,14,13,12,11,10,10,10
1,$u_{SCF}$,49,23,14,13,11,10,10,10,10,10,10,9,8,8,7,6,6,5,5,5
2,$u_{25}$,41,18,11,10,10,9,9,9,9,8,8,8,8,8,8,8,7,7,7,6
3,$u_{50}$,41,17,10,10,10,9,9,9,9,8,8,8,8,8,8,7,7,7,7,6
4,$u_{75}$,42,18,10,10,9,9,9,9,9,8,8,8,8,8,8,8,7,7,6,6
