,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,286,231,202,181,173,157,148,142,140,135,131,125,119,114,111,109,105,102,100,100
1,$u_{SCF}$,275,222,196,177,169,154,146,141,139,135,133,128,122,118,115,112,108,105,104,104
2,$u_{25}$,269,215,186,174,162,152,146,141,135,133,132,127,126,122,118,116,110,107,105,103
3,$u_{50}$,269,213,186,174,163,153,147,141,136,134,131,130,126,123,117,113,109,108,106,104
4,$u_{75}$,268,213,186,173,161,153,143,139,135,132,131,129,125,121,116,114,111,106,105,102
