,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{power}$,903,749,693,657,639,610,589,565,552,530,509,490,463,446,429
1,$u_{noise}$,902,760,713,679,655,627,601,580,567,546,515,500,484,467,451
