,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{noise}$,103,86,66,58,57,54,51,46,42,40,38,34,32,31,27
1,$u_{Power}$,103,85,64,58,55,52,47,45,42,38,33,33,31,30,27
