,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{noise}$,992,899,854,830,811,779,761,744,720,698,676,654,633,606,586
1,$u_{Power}$,992,907,860,828,809,785,764,742,722,699,681,658,641,616,599
