,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{MC}$ simple probe scale 1.5,993,826,698,591,501,400,325,270,226,187,166,144,126,112,103
1,$u_{MC}$ probe scale 1.5,992,817,682,543,443,373,312,262,225,187,162,146,132,120,103
2,$u_{SCF}$,992,898,855,827,803,776,760,739,723,706,682,663,636,613,587
