,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{MC}$ simple probe scale 1.5,174,168,157,147,131,116,93,79,72,61,55,50,46,36,28
1,$u_{MC}$ probe scale 1.5,139,130,120,105,88,84,76,62,55,45,39,33,27,23,19
2,$u_{SCF}$,98,82,67,59,57,51,49,44,41,39,37,34,31,28,28
