,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{MC}$ simple probe scale 1.5,1463,1275,1124,998,876,749,642,567,503,446,412,379,349,312,281
1,$u_{MC}$ probe scale 1.5,1425,1208,1052,888,754,668,590,519,468,415,370,329,297,274,240
2,$u_{SCF}$,1379,1167,1080,1025,987,944,914,883,860,835,805,781,744,715,685
