,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{power}$,426,64,7,113,610,0.9792278166629036,0.0493341053850608,0.9660318520993428
1,$u_{noise}$,394,57,10,117,578,0.9792932703128516,0.0457766933891019,0.9678567456345234
