,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{power}$,0.060465585004534916,0.04627598453985167,0.03610538870215765,0.028348768918003163,0.023809523809523808,0.02008626001232286,0.017838676318510858,0.014829931972789116,0.012934751365334866,0.011702127659574468,0.010495720975294687,0.010332357499569485,0.0103359173126615,0.009347653142402546,0.008633714655730628
1,$u_{noise}$,0.04524841277839363,0.03091383812010444,0.02245119305856833,0.01715188445046265,0.013069586718474038,0.011683679744188907,0.010069713400464756,0.008422768645564462,0.007172572084349448,0.006521079769487413,0.006440186765416197,0.006009615384615385,0.005705871525860482,0.005357142857142857,0.0051579626047711154
