,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{noise}$,994,962,949,936,916,883,865,845,815,792,762,737,716,687,666
1,$u_{Power}$,992,940,920,902,887,867,841,811,785,760,739,716,700,674,660
