,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{noise}$,56,27,22,22,20,19,18,17,17,15,15,15,15,15,14
1,$u_{Power}$,63,22,19,18,17,15,15,14,13,13,12,11,10,9,9
