,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{noise}$,77,64,55,48,46,42,41,36,33,32,31,27,26,25,22
1,$u_{Power}$,88,71,58,49,46,41,38,36,35,31,28,28,25,25,22
