,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{noise}$,211,150,135,126,115,105,98,93,86,80,76,70,65,64,61
1,$u_{Power}$,209,158,139,124,120,111,101,99,89,83,76,74,69,66,60
