,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{Power}$,335,39,5,75,454,0.9844322344322345,0.04848046309696093,0.970717234262126
1,$u_{scf}$,349,38,5,74,466,0.9847258485639687,0.050623730780388745,0.9700360082304526
