,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power_big}$,47,12,11,11,8,7,7,7,7,7,7,6,5,5,5
1,$u_{Power}$,46,11,10,9,9,7,6,6,6,5,5,5,4,4,4
