,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$Average$,23,175,136,198,311,450,784,0.9650078575170247,0.04621072088724584,0.9591794230969489
1,$u_{SCF}$,14,178,117,192,295,460,769,0.9676270298585647,0.04723762579585131,0.9600332623044541
2,$u_{new embed}$,18,179,138,197,317,477,812,0.9649141181399246,0.048998459167950696,0.9577918702567834
