,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$Average$,36,192,148,228,340,467,843,0.9608455690929918,0.04748347737671581,0.956314453023786
1,$u_{SCF}$,25,197,126,222,323,473,821,0.9637613245860669,0.04809354346720895,0.9575293569913611
2,$u_{new embed}$,22,205,145,227,350,483,855,0.9612661391087047,0.049115314215985355,0.955743050882551
