,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$Average$,18,141,101,159,242,410,670,0.9721299174616786,0.04392072844134976,0.964376860910251
1,$u_{SCF}$,12,149,84,161,233,444,689,0.9737378068388894,0.047562935190144616,0.9634618444079122
2,$u_{new embed}$,14,144,101,158,245,467,726,0.9721983683984543,0.04995721009841678,0.9614649681528662
