,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power}$,126,104,84,74,70,64,58,55,51,45,44,43,39,37,35
1,$u_{scf}$,126,106,88,73,68,63,62,59,55,51,46,41,38,38,36
