,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power}$,222,165,142,129,121,112,105,102,92,90,87,77,75,74,70
1,$u_{scf}$,226,168,146,129,118,108,102,96,88,81,75,74,74,72,69
