,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{MC}$ simple probe scale 1.5,270,79,7,211,567,0.9684143358502606,0.037236243276789406,0.9698066989722562
1,$u_{MC}$ probe scale 1.5,262,62,8,187,519,0.9726012793176972,0.036018696728072584,0.9723421262989609
2,$u_{SCF}$,739,44,14,86,883,0.9830727636064418,0.09070823616054989,0.9498551876881139
