,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{MC}$ simple probe scale 1.5,166,55,4,187,412,0.9735739606832098,0.027280197206244864,0.9777753802999246
1,$u_{MC}$ probe scale 1.5,162,39,7,162,370,0.9776223776223776,0.026561731431382195,0.9800474547023296
2,$u_{SCF}$,682,37,11,75,805,0.9845941883767535,0.09203778677462889,0.9512918254976704
