,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power}$,903,749,693,657,639,610,589,565,552,530,509,490,463,446,429
1,$u_{SCF}$,907,751,697,664,644,615,594,569,556,534,512,494,469,451,433
