,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{Power}$,503,461,448,443,437,426,420,405,399,387,373,359,343,334,322
1,$u_{SCF}$,512,466,454,450,442,431,426,411,405,393,378,365,351,341,328
