,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$Average$,10,92,76,102,168,359,537,0.979421965317919,0.04318537230843258,0.9692809335850353
1,$u_{SCF}$,5,100,63,105,163,400,568,0.9805780346820809,0.04811740647179117,0.9676020990189367
2,$u_{25}$,7,100,62,107,162,405,574,0.9804194183756227,0.0486077772443591,0.9671962510001143
3,$u_{50}$,7,101,61,108,162,406,575,0.9804216867469879,0.0487336454207178,0.9671447345865951
4,$u_{75}$,7,99,59,106,158,398,563,0.9808629088378567,0.04771610118690804,0.9677862333352406
