,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$u_{power}$,129,108,89,74,71,64,60,56,54,51,48,45,43,38,37
1,$u_{noise}$,139,111,97,86,78,72,66,63,59,57,55,49,46,43,38
