,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$Average$,17,125,101,142,226,401,644,0.9737212068779063,0.04329051063370398,0.9654728715419257
1,$u_{SCF}$,10,131,83,141,214,435,659,0.975775927327782,0.046961027744791106,0.964768778401497
2,$u_{25}$,9,133,83,142,216,439,664,0.9756861897557813,0.047428694900605015,0.9645337036641384
3,$u_{50}$,9,134,89,143,223,438,670,0.9749324689357104,0.0473257698541329,0.9642017525112204
4,$u_{75}$,9,134,83,143,217,436,662,0.9755939524838013,0.047135135135135134,0.9646556326748533
