,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$u_{SCF}$,36,192,148,228,340,467,843,0.9608455690929918,0.04748347737671581,0.956314453023786
1,$u_{new embed}$,25,210,179,235,389,483,897,0.9568929612661391,0.049115314215985355,0.9534678632567308
