,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$u_{SCF}$,19,154,114,173,268,422,709,0.9696103346039814,0.04428121720881427,0.9627293276559955
1,$u_{new embed}$,17,151,143,168,294,457,768,0.9670481034117397,0.04792365771812081,0.9596256965618758
