,models,0.0,0.0079,0.0158,0.0237,0.0316,0.0395,0.0474,0.0553,0.0632,0.0711,0.0789,0.0868,0.0947,0.1026,0.1105,0.1184,0.1263,0.1342,0.1421,0.15
0,$Average$,376,340,311,289,268,254,242,231,223,215,207,199,193,191,185,176,170,169,165,161
1,$u_{SCF}$,360,323,295,276,257,245,233,222,215,207,200,192,186,185,179,170,164,162,159,156
2,$u_{new embed}$,400,350,317,297,274,255,245,227,221,216,211,206,198,192,186,183,178,173,169,165
