,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$u_{SCF}$,16,115,88,131,203,385,604,0.9758117958913187,0.04281583629893238,0.966947575790741
1,$u_{25}$,14,116,92,130,208,384,606,0.9755020966674023,0.0427426536064114,0.9668598928141747
2,$u_{50}$,13,114,93,127,207,387,607,0.9757522318968368,0.04312938816449348,0.9668541473270355
3,$u_{75}$,14,114,91,128,205,386,605,0.9758384819064431,0.04297483856602093,0.9669308554249795
