,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$u_{SCF}$,14,100,84,114,184,377,575,0.9776851121379466,0.043288552072568605,0.9679218967921898
1,$u_{25}$,14,102,85,116,187,372,573,0.9773877826527169,0.04279305188082365,0.968076215945178
2,$u_{50}$,13,104,82,117,186,371,570,0.9775900900900901,0.042633877269593196,0.9682132500557663
3,$u_{75}$,14,103,85,117,188,370,572,0.9772931654676259,0.04259728298411237,0.9681514476614699
