,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$u_{SCF}$,13,98,83,111,181,375,569,0.978021978021978,0.0436046511627907,0.9680964395850854
1,$u_{25}$,14,99,84,113,183,369,566,0.9776896942242356,0.04292194951727347,0.968259309107223
2,$u_{50}$,12,102,80,114,182,365,559,0.9780070286815554,0.04241227050894725,0.968618424745972
3,$u_{75}$,14,96,84,110,180,367,561,0.978021978021978,0.04267441860465116,0.9685308801256521
