,models,true_accept_false_ident,false_reject_false_ident,false_reject_true_ident,false_ident,false_reject,false_accept,error_sum,dir,far,f1_class
0,$u_{SCF}$,12,97,82,109,179,370,561,0.9782162408759124,0.043508936970837256,0.9683319220999154
1,$u_{25}$,12,94,83,106,177,364,553,0.978429582287149,0.0427732079905993,0.9687552969094299
2,$u_{50}$,12,96,78,108,174,363,549,0.9787549971444889,0.042620641070799575,0.9689602532933793
3,$u_{75}$,12,93,84,105,177,363,552,0.9784492588369441,0.04269583627381793,0.9688382070678558
